scenario,controller,station,block,completed,total_tasks,deadline_misses,tardiness,idle_blocks,busy_blocks,crane_blocks,cancellations,starts,mismatch_blocks,aborted_blocks,makespan,cost,cost_idle,cost_cancel,cost_tardy,cost_mismatch,cost_restart,tuned_param
weak_weather_impact,no_weather,209,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,209,16,10,10,0,0,36,24,60,0,10,14,14,25,1.5600000000000003,0.7200000000000003,0.0,0.0,0.7000000000000001,0.13999999999999999,
weak_weather_impact,no_weather,215,0,10,10,0,0,45,15,60,0,10,5,5,16,1.2000000000000004,0.9000000000000005,0.0,0.0,0.25,0.05,
weak_weather_impact,no_weather,215,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,5,10,10,0,0,45,15,60,0,10,5,5,16,1.2000000000000004,0.9000000000000005,0.0,0.0,0.25,0.05,
weak_weather_impact,no_weather,215,6,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,215,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,8,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,215,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,10,10,10,0,0,33,27,60,0,10,17,17,28,1.6800000000000004,0.6600000000000003,0.0,0.0,0.8500000000000002,0.17,
weak_weather_impact,no_weather,215,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,12,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,215,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,14,10,10,0,0,42,18,60,0,10,8,8,19,1.3200000000000005,0.8400000000000004,0.0,0.0,0.39999999999999997,0.08,
weak_weather_impact,no_weather,215,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,215,16,10,10,0,0,42,18,60,0,10,8,8,19,1.3200000000000005,0.8400000000000004,0.0,0.0,0.39999999999999997,0.08,
weak_weather_impact,no_weather,225,0,10,10,0,0,20,40,60,0,10,30,30,41,2.200000000000001,0.4000000000000001,0.0,0.0,1.5000000000000007,0.3000000000000001,
weak_weather_impact,no_weather,225,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,3,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,225,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,5,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,225,6,10,10,0,0,33,27,60,0,10,17,17,28,1.6800000000000004,0.6600000000000003,0.0,0.0,0.8500000000000002,0.17,
weak_weather_impact,no_weather,225,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,8,10,10,0,0,38,22,60,0,10,12,12,23,1.4800000000000002,0.7600000000000003,0.0,0.0,0.6,0.11999999999999998,
weak_weather_impact,no_weather,225,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,11,10,10,0,0,31,29,60,0,10,19,19,30,1.7600000000000005,0.6200000000000002,0.0,0.0,0.9500000000000003,0.19000000000000003,
weak_weather_impact,no_weather,225,12,10,10,0,0,49,11,60,0,10,1,1,12,1.0400000000000005,0.9800000000000005,0.0,0.0,0.05,0.01,
weak_weather_impact,no_weather,225,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,225,14,10,10,0,0,49,11,60,0,10,1,1,12,1.0400000000000005,0.9800000000000005,0.0,0.0,0.05,0.01,
weak_weather_impact,no_weather,225,15,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,225,16,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,235,0,10,10,0,0,31,29,60,0,10,19,19,30,1.7600000000000005,0.6200000000000002,0.0,0.0,0.9500000000000003,0.19000000000000003,
weak_weather_impact,no_weather,235,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,6,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,12,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,235,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,14,10,10,0,0,49,11,60,0,10,1,1,12,1.0400000000000005,0.9800000000000005,0.0,0.0,0.05,0.01,
weak_weather_impact,no_weather,235,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,235,16,10,10,0,0,49,11,60,0,10,1,1,12,1.0400000000000005,0.9800000000000005,0.0,0.0,0.05,0.01,
weak_weather_impact,no_weather,240,0,10,10,0,0,46,14,60,0,10,4,4,15,1.1600000000000006,0.9200000000000005,0.0,0.0,0.2,0.04,
weak_weather_impact,no_weather,240,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,3,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,240,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,6,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,240,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,10,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,240,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,12,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,240,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,14,10,10,0,0,37,23,60,0,10,13,13,24,1.5200000000000002,0.7400000000000003,0.0,0.0,0.65,0.12999999999999998,
weak_weather_impact,no_weather,240,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,240,16,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,0,10,10,0,0,18,42,60,0,10,32,32,43,2.280000000000001,0.36000000000000004,0.0,0.0,1.6000000000000008,0.3200000000000001,
weak_weather_impact,no_weather,242,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,6,10,10,0,0,40,20,60,0,10,10,10,21,1.4000000000000004,0.8000000000000004,0.0,0.0,0.49999999999999994,0.09999999999999999,
weak_weather_impact,no_weather,242,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,8,10,10,0,0,40,20,60,0,10,10,10,21,1.4000000000000004,0.8000000000000004,0.0,0.0,0.49999999999999994,0.09999999999999999,
weak_weather_impact,no_weather,242,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,10,10,10,0,0,33,27,60,0,10,17,17,28,1.6800000000000004,0.6600000000000003,0.0,0.0,0.8500000000000002,0.17,
weak_weather_impact,no_weather,242,11,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,242,12,10,10,0,0,39,21,60,0,10,11,11,22,1.4400000000000004,0.7800000000000004,0.0,0.0,0.5499999999999999,0.10999999999999999,
weak_weather_impact,no_weather,242,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,14,10,10,0,0,26,34,60,0,10,24,24,35,1.9600000000000006,0.5200000000000001,0.0,0.0,1.2000000000000004,0.24000000000000007,
weak_weather_impact,no_weather,242,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,242,16,10,10,0,0,34,26,60,0,10,16,16,27,1.6400000000000003,0.6800000000000003,0.0,0.0,0.8000000000000002,0.16,
weak_weather_impact,no_weather,248,0,10,10,0,0,46,14,60,0,10,4,4,15,1.1600000000000006,0.9200000000000005,0.0,0.0,0.2,0.04,
weak_weather_impact,no_weather,248,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,6,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,10,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,248,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,12,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,248,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,14,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,248,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,248,16,10,10,0,0,37,23,60,0,10,13,13,24,1.5200000000000002,0.7400000000000003,0.0,0.0,0.65,0.12999999999999998,
weak_weather_impact,no_weather,249,0,10,10,0,0,46,14,60,0,10,4,4,15,1.1600000000000006,0.9200000000000005,0.0,0.0,0.2,0.04,
weak_weather_impact,no_weather,249,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,6,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,249,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,10,10,10,0,0,45,15,60,0,10,5,5,16,1.2000000000000004,0.9000000000000005,0.0,0.0,0.25,0.05,
weak_weather_impact,no_weather,249,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,12,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,249,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,14,10,10,0,0,36,24,60,0,10,14,14,25,1.5600000000000003,0.7200000000000003,0.0,0.0,0.7000000000000001,0.13999999999999999,
weak_weather_impact,no_weather,249,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,249,16,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,0,10,10,0,0,41,19,60,0,10,9,9,20,1.3600000000000005,0.8200000000000004,0.0,0.0,0.44999999999999996,0.09,
weak_weather_impact,no_weather,251,1,10,10,0,0,30,30,60,0,10,20,20,31,1.8000000000000005,0.6000000000000002,0.0,0.0,1.0000000000000002,0.20000000000000004,
weak_weather_impact,no_weather,251,2,10,10,0,0,36,24,60,0,10,14,14,25,1.5600000000000003,0.7200000000000003,0.0,0.0,0.7000000000000001,0.13999999999999999,
weak_weather_impact,no_weather,251,3,10,10,0,0,45,15,60,0,10,5,5,16,1.2000000000000004,0.9000000000000005,0.0,0.0,0.25,0.05,
weak_weather_impact,no_weather,251,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,6,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,9,10,10,0,0,26,34,60,0,10,24,24,35,1.9600000000000006,0.5200000000000001,0.0,0.0,1.2000000000000004,0.24000000000000007,
weak_weather_impact,no_weather,251,10,10,10,0,0,43,17,60,0,10,7,7,18,1.2800000000000005,0.8600000000000004,0.0,0.0,0.35,0.07,
weak_weather_impact,no_weather,251,11,10,10,0,0,34,26,60,0,10,16,16,27,1.6400000000000003,0.6800000000000003,0.0,0.0,0.8000000000000002,0.16,
weak_weather_impact,no_weather,251,12,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,14,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,251,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,251,16,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,258,0,10,10,0,0,35,25,60,0,10,15,15,26,1.6000000000000003,0.7000000000000003,0.0,0.0,0.7500000000000001,0.15,
weak_weather_impact,no_weather,258,1,10,10,0,0,44,16,60,0,10,6,6,17,1.2400000000000004,0.8800000000000004,0.0,0.0,0.3,0.060000000000000005,
weak_weather_impact,no_weather,258,2,10,10,0,0,35,25,60,0,10,15,15,26,1.6000000000000003,0.7000000000000003,0.0,0.0,0.7500000000000001,0.15,
weak_weather_impact,no_weather,258,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,258,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,258,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,258,6,10,10,0,0,49,11,60,0,10,1,1,12,1.0400000000000005,0.9800000000000005,0.0,0.0,0.05,0.01,
weak_weather_impact,no_weather,258,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,258,8,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,258,9,10,10,0,0,21,39,60,0,10,29,29,40,2.160000000000001,0.4200000000000001,0.0,0.0,1.4500000000000006,0.2900000000000001,
weak_weather_impact,no_weather,258,10,10,10,0,0,36,24,60,0,10,14,14,25,1.5600000000000003,0.7200000000000003,0.0,0.0,0.7000000000000001,0.13999999999999999,
weak_weather_impact,no_weather,258,11,10,10,0,0,30,30,60,0,10,20,20,31,1.8000000000000005,0.6000000000000002,0.0,0.0,1.0000000000000002,0.20000000000000004,
weak_weather_impact,no_weather,258,12,10,10,0,0,43,17,60,0,10,7,7,18,1.2800000000000005,0.8600000000000004,0.0,0.0,0.35,0.07,
weak_weather_impact,no_weather,258,13,10,10,0,0,47,13,60,0,10,3,3,14,1.1200000000000006,0.9400000000000005,0.0,0.0,0.15000000000000002,0.03,
weak_weather_impact,no_weather,258,14,10,10,0,0,46,14,60,0,10,4,4,15,1.1600000000000006,0.9200000000000005,0.0,0.0,0.2,0.04,
weak_weather_impact,no_weather,258,15,10,10,0,0,42,18,60,0,10,8,8,19,1.3200000000000005,0.8400000000000004,0.0,0.0,0.39999999999999997,0.08,
weak_weather_impact,no_weather,258,16,10,10,0,0,49,11,60,0,10,1,1,12,1.0400000000000005,0.9800000000000005,0.0,0.0,0.05,0.01,
weak_weather_impact,no_weather,260,0,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,3,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,260,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,6,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,260,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,12,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,260,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,14,10,10,0,0,48,12,60,0,10,2,2,13,1.0800000000000005,0.9600000000000005,0.0,0.0,0.1,0.02,
weak_weather_impact,no_weather,260,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,260,16,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,267,0,10,10,0,0,29,31,60,0,10,21,21,32,1.8400000000000003,0.5800000000000002,0.0,0.0,1.0500000000000003,0.21000000000000005,
weak_weather_impact,no_weather,267,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,267,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
weak_weather_impact,no_weather,267,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
